time,uniswap_volume,bybit_volume,uniswap_min_price,uniswap_max_price,bybit_min_price,bybit_max_price
2025-07-03 00:00:00+00:00,0.0,0.0,1.0004057102048705,1.000609352249976,0.9998,0.9999
2025-07-03 01:00:00+00:00,0.0,0.0,1.0004081388507726,1.0006185179657807,0.9998,0.9999
2025-07-03 02:00:00+00:00,0.0,0.0,1.0003677926092365,1.0006186110209143,0.9998,0.9999
2025-07-03 03:00:00+00:00,0.0,0.0,1.000363344394088,1.0005653920124922,0.9998,0.9999
2025-07-03 04:00:00+00:00,0.0,0.0,1.0003663665001503,1.000576292557211,0.9998,0.9999
2025-07-03 05:00:00+00:00,0.0,0.0,1.000323811509857,1.0005842875441922,0.9998,0.9999
2025-07-03 06:00:00+00:00,0.0,0.0,1.000324,1.000528857273185,0.9998,0.9999
2025-07-03 07:00:00+00:00,0.0,0.0,1.0003205938924322,1.0005294832208176,0.9998,0.9999
2025-07-03 08:00:00+00:00,0.0,0.0,1.00032093,1.000521641226494,0.9998,0.9999
2025-07-03 09:00:00+00:00,0.0,0.0,1.0002983386152549,1.000524154427732,0.9998,0.9999
2025-07-03 10:00:00+00:00,0.0,0.0,1.0003029844472469,1.0005055554571725,0.9998,0.9999
2025-07-03 11:00:00+00:00,0.0,0.0,1.0003055714285711,1.0005106867329825,0.9998,0.9999
2025-07-03 12:00:00+00:00,0.0,0.0,1.000310290245083,1.0005167163158943,0.999,0.9999
2025-07-03 13:00:00+00:00,0.0,0.0,1.0003055451367424,1.0005171729434963,0.9997,0.9998
2025-07-03 14:00:00+00:00,0.0,0.0,1.000305291085454,1.0005188130578404,0.9997,0.9998
2025-07-03 15:00:00+00:00,0.0,0.0,1.0003185483870969,1.0005204710204605,0.9997,0.9998
2025-07-03 16:00:00+00:00,0.0,0.0,1.0003202306920762,1.0005264757642136,0.9997,0.9998
2025-07-03 17:00:00+00:00,0.0,0.0,1.000326423780047,1.0005289463029454,0.9997,0.9998
2025-07-03 18:00:00+00:00,0.0,0.0,1.000327620967742,1.0005322546306152,0.9998,0.9998
2025-07-03 19:00:00+00:00,0.0,0.0,1.0003290322821692,1.0005493910014682,0.9997,0.9998
2025-07-03 20:00:00+00:00,0.0,0.0,1.0003480155689073,1.0005496153626692,0.9997,0.9998
2025-07-03 21:00:00+00:00,0.0,0.0,1.000347763546798,1.0005545760682568,0.9997,0.9998
2025-07-03 22:00:00+00:00,0.0,0.0,1.0003535916978614,1.0005553500863944,0.9997,0.9998
2025-07-03 23:00:00+00:00,0.0,0.0,1.0003535806666668,1.000559992926405,0.9997,0.9998
2025-07-04 00:00:00+00:00,0.0,0.0,1.000351742138225,1.0005549720884894,0.9997,0.9998
2025-07-04 01:00:00+00:00,0.0,0.0,1.0003501108967767,1.0005520897830908,0.9997,0.9998
2025-07-04 02:00:00+00:00,0.0,0.0,1.0003498810094025,1.0005519297792285,0.9997,0.9998
2025-07-04 03:00:00+00:00,0.0,0.0,1.0003515018986662,1.0005559054744717,0.9997,0.9998
2025-07-04 04:00:00+00:00,0.0,0.0,1.00035568,1.0005617613624007,0.9997,0.9998
2025-07-04 05:00:00+00:00,0.0,0.0,1.0003518115407457,1.0005563564279554,0.9997,0.9998
2025-07-04 06:00:00+00:00,0.0,0.0,1.0003300197703433,1.0005542700724408,0.9997,0.9998
2025-07-04 07:00:00+00:00,0.0,0.0,1.000332356922452,1.0006040731791508,0.9997,0.9998
2025-07-04 08:00:00+00:00,0.0,0.0,1.000323557907,1.0005397558921376,0.9997,0.9998
2025-07-04 09:00:00+00:00,0.0,0.0,1.0003148793392695,1.0005169727894363,0.9997,0.9998
2025-07-04 10:00:00+00:00,0.0,0.0,1.000316348064708,1.000518797489684,0.9997,0.9998
2025-07-04 11:00:00+00:00,0.0,0.0,1.0002586318375792,1.0005239277318028,0.9997,0.9998
2025-07-04 12:00:00+00:00,0.0,0.0,1.000318,1.0005247575010885,0.9997,0.9998
2025-07-04 13:00:00+00:00,0.0,0.0,1.0003205630395005,1.0005227254361853,0.9997,0.9998
2025-07-04 14:00:00+00:00,0.0,0.0,1.0003149389877288,1.0005298052481084,0.9997,0.9998
2025-07-04 15:00:00+00:00,0.0,0.0,1.000318184110971,1.0005197527500231,0.9997,0.9998
2025-07-04 16:00:00+00:00,0.0,0.0,1.0003186085213032,1.0005323735425116,0.9997,0.9998
2025-07-04 17:00:00+00:00,0.0,0.0,1.000299205566631,1.0005296523201843,0.9997,0.9998
2025-07-04 18:00:00+00:00,0.0,0.0,1.0002496575871245,1.0005147290487166,0.9997,0.9998
2025-07-04 19:00:00+00:00,0.0,0.0,1.0001733528981769,1.0004365863709537,0.9997,0.9998
2025-07-04 20:00:00+00:00,0.0,0.0,1.0001703011571634,1.000375695262464,0.9997,0.9998
2025-07-04 21:00:00+00:00,0.0,0.0,1.0001709778240069,1.0003724835849117,0.9997,0.9998
2025-07-04 22:00:00+00:00,0.0,0.0,1.0001718474314918,1.0003835366217213,0.9997,0.9998
2025-07-04 23:00:00+00:00,0.0,0.0,1.0001842645842445,1.0003864891714065,0.9997,0.9998
2025-07-05 00:00:00+00:00,0.0,0.0,1.0001833928647668,1.00038675806226,0.9997,0.9998
2025-07-05 01:00:00+00:00,0.0,0.0,1.00018191680779,1.0003844865289304,0.9997,0.9998
2025-07-05 02:00:00+00:00,0.0,0.0,1.000183383923432,1.0003843476663734,0.9997,0.9998
2025-07-05 03:00:00+00:00,0.0,0.0,1.00018284600011,1.0003890781756235,0.9997,0.9998
2025-07-05 04:00:00+00:00,0.0,0.0,1.0001866130008847,1.0003887590999168,0.9997,0.9998
2025-07-05 05:00:00+00:00,0.0,0.0,1.0001875999999998,1.0003938768534042,0.9997,0.9998
2025-07-05 06:00:00+00:00,0.0,0.0,1.0001976492733229,1.0004060260132912,0.9997,0.9998
2025-07-05 07:00:00+00:00,0.0,0.0,1.000205740661484,1.0004069522626424,0.9997,0.9998
2025-07-05 08:00:00+00:00,0.0,0.0,1.0002066267204337,1.0004108618748035,0.9997,0.9998
2025-07-05 09:00:00+00:00,0.0,0.0,1.000210035455928,1.0004115910597506,0.9997,0.9998
2025-07-05 10:00:00+00:00,0.0,0.0,1.0002113413010836,1.000419693768271,0.9997,0.9998
2025-07-05 11:00:00+00:00,0.0,0.0,1.0002120187240289,1.000413259333413,0.9997,0.9998
2025-07-05 12:00:00+00:00,0.0,0.0,1.000212737341468,1.0004169553281326,0.9997,0.9998
2025-07-05 13:00:00+00:00,0.0,0.0,1.000218528566806,1.0004196755377155,0.9997,0.9998
2025-07-05 14:00:00+00:00,0.0,0.0,1.0002016129032258,1.0004198804330653,0.9997,0.9998
2025-07-05 15:00:00+00:00,0.0,0.0,1.0002196180225484,1.0004311407375144,0.9997,0.9998
2025-07-05 16:00:00+00:00,0.0,0.0,1.000219204852237,1.0004294796274664,0.9997,0.9998
2025-07-05 17:00:00+00:00,0.0,0.0,1.000218814497985,1.0004193641448804,0.9997,0.9998
2025-07-05 18:00:00+00:00,0.0,0.0,1.0002191435857148,1.000419944342305,0.9997,0.9998
2025-07-05 19:00:00+00:00,0.0,0.0,1.000219019630306,1.0004211670554974,0.9997,0.9998
2025-07-05 20:00:00+00:00,0.0,0.0,1.000218621684209,1.0004193427432757,0.9997,0.9998
2025-07-05 21:00:00+00:00,0.0,0.0,1.000217970596737,1.0004188000079135,0.9997,0.9998
2025-07-05 22:00:00+00:00,0.0,0.0,1.0002174902455512,1.0004207476645506,0.9997,0.9998
2025-07-05 23:00:00+00:00,0.0,0.0,1.0002148969019935,1.0004174091651024,0.9997,0.9998
2025-07-06 00:00:00+00:00,0.0,0.0,1.0002168765006705,1.0004173897216997,0.9997,0.9998
2025-07-06 01:00:00+00:00,0.0,0.0,1.0002089128833278,1.000419177984867,0.9997,0.9998
2025-07-06 02:00:00+00:00,0.0,0.0,1.000217950528209,1.000491378540159,0.9997,0.9998
2025-07-06 03:00:00+00:00,0.0,0.0,1.0002177692545642,1.0004187003377765,0.9997,0.9998
2025-07-06 04:00:00+00:00,0.0,0.0,1.0002179368624542,1.0004187421978208,0.9997,0.9998
2025-07-06 05:00:00+00:00,0.0,0.0,1.0002178447493086,1.0004222081486172,0.9997,0.9998
2025-07-06 06:00:00+00:00,0.0,0.0,1.0002167338709678,1.0004427812091712,0.9997,0.9998
2025-07-06 07:00:00+00:00,0.0,0.0,1.0002141162113571,1.0004427875154212,0.9997,0.9998
2025-07-06 08:00:00+00:00,0.0,0.0,1.000215094891712,1.000430179567935,0.9997,0.9998
2025-07-06 09:00:00+00:00,0.0,0.0,1.0002284678924829,1.0004329758718042,,
2025-07-06 10:00:00+00:00,0.0,0.0,1.0002319690553154,1.0004333893926989,0.9997,0.9998
2025-07-06 11:00:00+00:00,0.0,0.0,1.0002320453784013,1.00043449222391,0.9997,0.9998
2025-07-06 12:00:00+00:00,0.0,0.0,1.000234106334579,1.0004376258093992,0.9997,0.9998
2025-07-06 13:00:00+00:00,0.0,0.0,1.0002346384523115,1.000438078328586,0.9997,0.9998
2025-07-06 14:00:00+00:00,0.0,0.0,1.000234968730556,1.0004378865083314,0.9997,0.9998
2025-07-06 15:00:00+00:00,0.0,0.0,1.000234722957717,1.000441338242947,0.9997,0.9998
2025-07-06 16:00:00+00:00,0.0,0.0,1.000233741453331,1.0004409046654132,0.9997,0.9998
2025-07-06 17:00:00+00:00,0.0,0.0,1.0001861428837346,1.0004363793063478,0.9997,0.9998
2025-07-06 18:00:00+00:00,0.0,0.0,1.0001862,1.000388176538254,0.9997,0.9998
2025-07-06 19:00:00+00:00,0.0,0.0,1.000177930338213,1.0003892883130767,0.9997,0.9998
2025-07-06 20:00:00+00:00,0.0,0.0,1.000177,1.0003780920541137,0.9997,0.9998
2025-07-06 21:00:00+00:00,0.0,0.0,1.000176682514001,1.0003791931930457,0.9997,0.9998
2025-07-06 22:00:00+00:00,0.0,0.0,1.0001702191454374,1.0003774364044908,0.9997,0.9998
2025-07-06 23:00:00+00:00,0.0,0.0,1.0001706002094437,1.0003716341932642,0.9997,0.9998
2025-07-07 00:00:00+00:00,0.0,0.0,1.000171475186641,1.000373430844661,0.9997,0.9998
2025-07-07 01:00:00+00:00,0.0,0.0,1.000172812105927,1.0003738054862843,0.9997,0.9998
2025-07-07 02:00:00+00:00,0.0,0.0,1.0001725318389023,1.0003748148753675,0.9997,0.9998
2025-07-07 03:00:00+00:00,0.0,0.0,1.0001541701398275,1.0003728651979922,0.9997,0.9998
2025-07-07 04:00:00+00:00,0.0,0.0,1.0001529921386123,1.0003559830100055,0.9997,0.9998
2025-07-07 05:00:00+00:00,0.0,0.0,1.000107705969291,1.000357021673247,0.9997,0.9998
2025-07-07 06:00:00+00:00,0.0,0.0,1.0000993178913509,1.0003009340548803,0.9997,0.9998
2025-07-07 07:00:00+00:00,0.0001020408163265,0.0,1.0000997576885744,1.020408163265306,0.9997,0.9998
2025-07-07 08:00:00+00:00,0.0,0.0,1.0001018226249871,1.000311529504757,0.9997,1.0003
2025-07-07 09:00:00+00:00,0.0,0.0,1.0001030586927655,1.0003110547249552,0.9998,0.9999
2025-07-07 10:00:00+00:00,0.0,0.0,1.0000651172690995,1.000305468251975,0.9998,0.9999
2025-07-07 11:00:00+00:00,0.0,0.0,1.000066459666645,1.0002686371465352,0.9998,0.9999
2025-07-07 12:00:00+00:00,0.0,0.0,1.0,1.0002687369540526,0.9998,0.9999
2025-07-07 13:00:00+00:00,0.0,0.0,1.000056288803091,1.0002593473285,0.9998,0.9999
2025-07-07 14:00:00+00:00,0.0,0.0,1.0000582927123638,1.0002668059927546,0.9998,0.9999
2025-07-07 15:00:00+00:00,0.0,0.0,1.0000482675133855,1.00026972552946,0.9998,0.9999
2025-07-07 16:00:00+00:00,0.0,0.0,0.9999407683809132,1.000252392662623,0.9998,0.9999
2025-07-07 17:00:00+00:00,0.0,0.0,0.9999467045780152,1.0001593365841024,0.9998,0.9999
2025-07-07 18:00:00+00:00,0.0,0.0,0.9999598198852782,1.000171341410542,0.9998,0.9999
2025-07-07 19:00:00+00:00,0.0,0.0,0.9999723343653252,1.0001749862631557,0.9998,0.9999
2025-07-07 20:00:00+00:00,0.0,0.0,0.9999743489294348,1.000192243096399,0.9998,0.9999
2025-07-07 21:00:00+00:00,0.0,0.0,0.9999926024952916,1.0001951220988194,0.9998,0.9999
2025-07-07 22:00:00+00:00,0.0,0.0,0.999993810974792,1.0001960137667696,0.9999,1.0
2025-07-07 23:00:00+00:00,0.0,0.0,0.9999958158138574,1.0001990314469686,0.9999,1.0
2025-07-08 00:00:00+00:00,0.0,0.0,0.9999445145018916,1.0002307447752463,0.9999,1.0
2025-07-08 01:00:00+00:00,0.0,0.0,0.9999450261144912,1.000147218685808,0.9999,1.0
2025-07-08 02:00:00+00:00,0.0,0.0,0.9999431459767656,1.0001472679178522,0.9999,1.0
2025-07-08 03:00:00+00:00,0.0,0.0,0.999945564516129,1.0001542375006358,0.9999,1.0
2025-07-08 04:00:00+00:00,0.0,0.0,0.999953538021233,1.0002000400080016,0.9999,1.0
2025-07-08 05:00:00+00:00,0.0,0.0,0.9999543562821646,1.0001584049053442,0.9999,1.0
2025-07-08 06:00:00+00:00,0.0,0.0,0.999959458673792,1.0001653842484646,0.9999,1.0
2025-07-08 07:00:00+00:00,0.0,0.0,0.9999653225806452,1.000170974330316,0.9999,1.0
2025-07-08 08:00:00+00:00,0.0,0.0,0.9999704996244124,1.0001766920845818,0.9999,1.0
2025-07-08 09:00:00+00:00,0.0,0.0,0.9999,1.0001825675977447,0.9999,1.0
2025-07-08 10:00:00+00:00,0.0,0.0,0.9999583453341014,1.000167152727378,0.9999,1.0
2025-07-08 11:00:00+00:00,0.0,0.0,0.9999576209682972,1.0001887033803754,0.9999,1.0
2025-07-08 12:00:00+00:00,0.0,0.0,0.9999881912442397,1.0001890100318982,0.9999,1.0
2025-07-08 13:00:00+00:00,0.0,0.0,0.9999865503782296,1.0001921992927212,0.9999,1.0
2025-07-08 14:00:00+00:00,0.0,0.0,0.9999870985,1.0001925730133536,0.9999,1.0
2025-07-08 15:00:00+00:00,0.0,0.0,0.9999861734456232,1.0001935607513448,0.9999,1.0
2025-07-08 16:00:00+00:00,0.0,0.0,0.9999859315206376,1.0001923588515766,0.9999,1.0
2025-07-08 17:00:00+00:00,0.0,0.0,0.999985009257597,1.0001932960530655,0.9999,1.0
2025-07-08 18:00:00+00:00,0.0,0.0,0.9999919627909368,1.000199190591827,1.0,1.0
2025-07-08 19:00:00+00:00,0.0,0.0,0.999998146446484,1.0002060181475207,0.9999,1.0
2025-07-08 20:00:00+00:00,0.0,0.0,1.0000072833400333,1.0002114100124757,0.9999,1.0
2025-07-08 21:00:00+00:00,0.0,0.0,1.000007952226761,1.0002350272448264,0.9999,1.0
2025-07-08 22:00:00+00:00,0.0,0.0,1.0000423106866023,1.0002447596926478,0.9999,1.0
2025-07-08 23:00:00+00:00,0.0,0.0,1.000044947976592,1.0002471128771886,0.9999,1.0
2025-07-09 00:00:00+00:00,0.0,0.0,1.0000459733124922,1.0002518679574646,0.9999,1.0
2025-07-09 01:00:00+00:00,0.0,0.0,1.0000509593514366,1.000253363841204,0.9999,0.9999
2025-07-09 02:00:00+00:00,0.0,0.0,1.000049097877532,1.0002575661887996,0.9999,1.0
2025-07-09 03:00:00+00:00,0.0,0.0,1.000057,1.0002585643652993,0.9999,1.0
2025-07-09 04:00:00+00:00,0.0,0.0,1.000039645568617,1.000260226396965,1.0,1.0
2025-07-09 05:00:00+00:00,0.0,0.0,1.00005575741806,1.000259234030702,0.9999,1.0
2025-07-09 06:00:00+00:00,0.0,0.0,1.000058361729201,1.0002592130261203,0.9999,1.0
2025-07-09 07:00:00+00:00,0.0,0.0,1.0000585353699971,1.000261970426836,0.9999,1.0
2025-07-09 08:00:00+00:00,0.0,0.0,1.000067668012273,1.000285598920633,0.9999,1.0
2025-07-09 09:00:00+00:00,0.0,0.0,1.0000708241670409,1.0002736672189243,0.9999,1.0
2025-07-09 10:00:00+00:00,0.0,0.0,1.0000718133329385,1.0002816613568155,0.9999,1.0001
2025-07-09 11:00:00+00:00,0.0,0.0,1.0000808344532826,1.0002847097229337,1.0,1.0001
2025-07-09 12:00:00+00:00,0.0,0.0,1.0000837785142167,1.000289652266811,1.0,1.0001
2025-07-09 13:00:00+00:00,0.0,0.0,1.000040415459206,1.0002849513445782,1.0,1.0001
2025-07-09 14:00:00+00:00,0.0,0.0,1.000037543888345,1.0002533755625935,1.0,1.0001
2025-07-09 15:00:00+00:00,0.0,0.0,1.0000382480930374,1.0002456864575433,0.9999,1.0001
2025-07-09 16:00:00+00:00,0.0,0.0,1.000036196998545,1.0002575828600009,0.9999,1.0
2025-07-09 17:00:00+00:00,0.0,0.0,1.0000337286545802,1.0002572238020817,0.9999,1.0
2025-07-09 18:00:00+00:00,0.0,0.0,0.9999724370394434,1.0002508340332936,0.9999,1.0
2025-07-09 19:00:00+00:00,0.0,0.0,0.9999917981795888,1.000211583020141,0.9994,1.0
2025-07-09 20:00:00+00:00,0.0,0.0,0.9999983724031108,1.0002248132385994,0.9998,0.9999
2025-07-09 21:00:00+00:00,0.0,0.0,1.0000246636363637,1.0002526469502653,0.9998,0.9999
2025-07-09 22:00:00+00:00,0.0,0.0,1.0000680328,1.0002958231655703,0.9998,0.9999
2025-07-09 23:00:00+00:00,0.0,0.0,1.0000785092168665,1.0003278949086334,0.9998,0.9999
2025-07-10 00:00:00+00:00,0.0,0.0,1.0001222496089364,1.0003314664156926,0.9998,0.9999
2025-07-10 01:00:00+00:00,0.0,0.0,1.0001318424589587,1.0003579324264091,0.9998,0.9999
2025-07-10 02:00:00+00:00,0.0,0.0,1.0001575828931637,1.000361840111522,0.9998,0.9999
2025-07-10 03:00:00+00:00,0.0,0.0,1.0001608076722934,1.0003693594521847,0.9996,0.9999
2025-07-10 04:00:00+00:00,0.0,0.0,1.0001670307430712,1.000369044704071,0.9997,0.9998
2025-07-10 05:00:00+00:00,0.0,0.0,1.0001670911859144,1.0003720837843744,0.9997,0.9998
2025-07-10 06:00:00+00:00,0.0,0.0,1.0001399133606566,1.0003738286784771,0.9997,0.9998
2025-07-10 07:00:00+00:00,0.0,0.0,1.0001401460604815,1.000363077958594,0.9997,0.9998
2025-07-10 08:00:00+00:00,0.0,0.0,1.0001576872888898,1.0003631314649162,0.9997,0.9998
2025-07-10 09:00:00+00:00,0.0,0.0,1.0001605170944925,1.0003668803694978,0.9997,0.9998
2025-07-10 10:00:00+00:00,0.0,0.0,1.0001632466792951,1.000368228940531,0.9997,0.9998
2025-07-10 11:00:00+00:00,0.0,0.0,1.0001679555121457,1.0003812097815188,0.9997,0.9998
2025-07-10 12:00:00+00:00,0.0,0.0,1.0001810525052266,1.0003865744772424,0.9997,0.9998
2025-07-10 13:00:00+00:00,0.0,0.0,1.00018649594479,1.0003987795742617,0.9997,0.9999
2025-07-10 14:00:00+00:00,0.0,0.0,1.0001922693925869,1.0004442141568917,0.9997,0.9998
2025-07-10 15:00:00+00:00,0.0,0.0,1.0002438852550133,1.0005232841128522,0.9997,0.9998
2025-07-10 16:00:00+00:00,0.0,0.0,1.0003217441413754,1.000687295321809,0.9997,0.9998
2025-07-10 17:00:00+00:00,0.0,0.0,1.000449296273237,1.000674210022676,0.9996,0.9998
2025-07-10 18:00:00+00:00,0.0,0.0,1.0004532605,1.0006627537647317,0.9996,0.9997
2025-07-10 19:00:00+00:00,0.0,0.0,1.0004602494045116,1.0006653434157544,0.9996,0.9997
2025-07-10 20:00:00+00:00,0.0,0.0,1.0004650915651443,1.0007488032237677,0.9996,0.9997
2025-07-10 21:00:00+00:00,0.0,0.0,1.0003508492513633,1.0007640031019267,0.9996,0.9997
2025-07-10 22:00:00+00:00,0.0,0.0,1.0002893547795435,1.000516896274293,0.9996,0.9997
2025-07-10 23:00:00+00:00,0.0,0.0,1.0002564133735794,1.0005209955583696,0.9996,0.9997
2025-07-11 00:00:00+00:00,0.0,0.0,1.000247116463066,1.000471863395238,0.9996,0.9997
2025-07-11 01:00:00+00:00,0.0,0.0,1.0002229934678988,1.0004464953639922,0.9996,0.9997
2025-07-11 02:00:00+00:00,0.0,0.0,1.0002132952696683,1.0004584166750827,0.9996,0.9997
2025-07-11 03:00:00+00:00,0.0,0.0,1.0001764816584031,1.0004182952419391,0.9996,0.9997
2025-07-11 04:00:00+00:00,0.0,0.0,1.0001743474913198,1.0003895169688968,0.9996,0.9997
2025-07-11 05:00:00+00:00,0.0,0.0,1.000177900581456,1.000408799714286,0.9996,0.9998
2025-07-11 06:00:00+00:00,0.0,0.0,1.0002049531013617,1.0004338507292574,0.9997,0.9998
2025-07-11 07:00:00+00:00,0.0,0.0,1.0002224653116167,1.000435215910688,0.9997,0.9998
2025-07-11 08:00:00+00:00,0.0,0.0,0.9995814148179154,1.0004315318851829,0.9997,0.9999
2025-07-11 09:00:00+00:00,0.0,0.0,1.0002287801724137,1.0004390377070893,0.9998,0.9999
2025-07-11 10:00:00+00:00,0.0,0.0,1.0002385142442798,1.0004599857575027,0.9998,0.9999
2025-07-11 11:00:00+00:00,0.0,0.0,1.0002583402297038,1.0004732368213205,0.9998,0.9999
2025-07-11 12:00:00+00:00,0.0,0.0,1.00022,1.0004763247557142,0.9998,0.9999
2025-07-11 13:00:00+00:00,0.0,0.0,1.0002145146926271,1.000422977421401,0.9998,0.9999
2025-07-11 14:00:00+00:00,0.0,0.0,1.0002093930607774,1.000416860815715,0.9998,0.9999
2025-07-11 15:00:00+00:00,0.0,0.0,1.0002094220737188,1.000431527544318,0.9998,0.9999
2025-07-11 16:00:00+00:00,0.0,0.0,1.0002267407407406,1.0004395335840166,0.9998,0.9999
2025-07-11 17:00:00+00:00,0.0,0.0,1.0002387313432837,1.000439925359381,0.9998,0.9999
2025-07-11 18:00:00+00:00,0.0,0.0,1.0002390693929548,1.0004443060049155,0.9998,0.9999
2025-07-11 19:00:00+00:00,0.0,0.0,1.000190192099799,1.000450024949787,0.9998,0.9999
2025-07-11 20:00:00+00:00,0.0,0.0,1.000188141588433,1.0003961698496813,0.9998,0.9999
2025-07-11 21:00:00+00:00,0.0,0.0,1.000192183823292,1.0004294625732586,0.9998,0.9999
2025-07-11 22:00:00+00:00,0.0,0.0,1.0002294208013287,1.0004461357367145,0.9998,0.9999
2025-07-11 23:00:00+00:00,0.0,0.0,1.00024765993266,1.0004508865148367,0.9998,0.9999
2025-07-12 00:00:00+00:00,0.0,0.0,1.0002482140778284,1.00045189090845,0.9998,0.9999
2025-07-12 01:00:00+00:00,0.0,0.0,1.000251294680088,1.0004651878978794,0.9998,0.9999
2025-07-12 02:00:00+00:00,0.0,0.0,1.0002648512655845,1.000468887399168,0.9998,0.9999
